【正解】: 1 | 【予測】: 4 (3.942133) | OOV: 0/12 | 【本文】: It does not work. I have tried it a number of times.
【正解】: 5 | 【予測】: 4 (3.9568353) | OOV: 0/3 | 【本文】: Hardly used yet
【正解】: 5 | 【予測】: 4 (3.7813005) | OOV: 0/3 | 【本文】: AMAZING WOULD RECOMMEND!!!!
【正解】: 5 | 【予測】: 4 (4.073104) | OOV: 0/2 | 【本文】: amazing fun
【正解】: 5 | 【予測】: 4 (3.8359716) | OOV: 0/12 | 【本文】: This is a great app lots of different song to choose from.
【正解】: 3 | 【予測】: 4 (3.6189196) | OOV: 0/7 | 【本文】: This app is not easy to navigate
【正解】: 5 | 【予測】: 4 (3.7028196) | OOV: 0/15 | 【本文】: I keep losing paper lists but this never gets lost. Organize by date or title.
【正解】: 5 | 【予測】: 4 (4.124342) | OOV: 0/7 | 【本文】: I can find any song I want.
【正解】: 5 | 【予測】: 4 (3.6720245) | OOV: 0/8 | 【本文】: My favorite game on all my electronic devices
【正解】: 5 | 【予測】: 4 (4.1735086) | OOV: 0/5 | 【本文】: I am enjoying this game.
【正解】: 5 | 【予測】: 3 (3.4416633) | OOV: 0/4 | 【本文】: LOVE LOVE LOVE Spotify
【正解】: 5 | 【予測】: 4 (3.8841825) | OOV: 0/9 | 【本文】: Love Spotify. My favorite place to find good music.
【正解】: 5 | 【予測】: 4 (4.1111875) | OOV: 0/13 | 【本文】: Very colorful and easy on the eyes love it so much to do
【正解】: 5 | 【予測】: 3 (3.441855) | OOV: 0/5 | 【本文】: Love the variety of podcasts
【正解】: 1 | 【予測】: 4 (3.8085687) | OOV: 0/6 | 【本文】: It just sucked in general lol
【正解】: 4 | 【予測】: 4 (3.8667903) | OOV: 0/19 | 【本文】: It was okay I guess I kinda liked it but I hope they add more stuff to it soon
【正解】: 5 | 【予測】: 4 (4.0852365) | OOV: 0/7 | 【本文】: I love this game it is fun
【正解】: 5 | 【予測】: 4 (3.9309392) | OOV: 0/16 | 【本文】: I am definitely addicted to this game and loving it, keep up the good work guys!
【正解】: 5 | 【予測】: 4 (3.7565467) | OOV: 0/19 | 【本文】: I love this game feeding fish, cleaning the tank and trying to beat each level is a real challenge!
【正解】: 5 | 【予測】: 4 (3.7955544) | OOV: 0/19 | 【本文】: I happen to really love this all, because it says what it does and does what it says... Incredible!
【正解】: 5 | 【予測】: 4 (3.8603504) | OOV: 0/5 | 【本文】: I love and use daily
【正解】: 5 | 【予測】: 4 (3.868111) | OOV: 0/3 | 【本文】: Love this app!!
【正解】: 5 | 【予測】: 4 (3.850713) | OOV: 0/2 | 【本文】: Great App
【正解】: 5 | 【予測】: 3 (3.4448524) | OOV: 0/16 | 【本文】: What can I say other than that it has a great selection of music and podcasts.
【正解】: 5 | 【予測】: 3 (3.471928) | OOV: 0/6 | 【本文】: best ever easy to make playlist
【正解】: 4 | 【予測】: 4 (4.0429926) | OOV: 0/16 | 【本文】: Really good app really good for gaming and other stuff just try it this app out
【正解】: 5 | 【予測】: 3 (3.3498707) | OOV: 0/3 | 【本文】: Worth every penny
【正解】: 4 | 【予測】: 3 (3.4452586) | OOV: 0/8 | 【本文】: Liked variety of music as well as podcasts!
【正解】: 5 | 【予測】: 4 (3.703925) | OOV: 0/11 | 【本文】: Love the ease of looking up my favorite artist and songs
【正解】: 5 | 【予測】: 4 (3.8079703) | OOV: 0/3 | 【本文】: Best free service
【正解】: 5 | 【予測】: 4 (4.1169176) | OOV: 0/4 | 【本文】: Works great love it
【正解】: 5 | 【予測】: 3 (3.4827874) | OOV: 0/14 | 【本文】: I really enjoy spotify, the app has all of my favorite songs and genres.
【正解】: 4 | 【予測】: 4 (4.0428596) | OOV: 0/19 | 【本文】: Highly recommend this app of your into music it has many categories of music try checking this app out
【正解】: 5 | 【予測】: 4 (4.094552) | OOV: 0/16 | 【本文】: Still early but so far relaxing and not stressful to play which is what I need.
【正解】: 3 | 【予測】: 4 (3.865365) | OOV: 0/28 | 【本文】: I like this but find it frustrating at times because some of the answers can be pretty obscure. And I have to use up my coins too fast.
【正解】: 4 | 【予測】: 4 (3.8532748) | OOV: 0/11 | 【本文】: Fun game, just wish there were less expensive hints and helps.
【正解】: 3 | 【予測】: 4 (4.054057) | OOV: 0/28 | 【本文】: I just started playing but I am enjoying it. Not super easy but not really hard yet either. I hope they are generous with rewards for good play.
【正解】: 4 | 【予測】: 3 (3.3414836) | OOV: 0/14 | 【本文】: Enjoying it. I hope it stays fun and not complicated. I like the simplicity.
【正解】: 4 | 【予測】: 4 (3.5087144) | OOV: 0/20 | 【本文】: This is a good app but it does lag some and I wish we could watch the free programming sooner.
【正解】: 5 | 【予測】: 4 (3.6206775) | OOV: 0/2 | 【本文】: Seamless streaming
【正解】: 5 | 【予測】: 3 (3.4883132) | OOV: 0/3 | 【本文】: A Spectacular Treasure!
【正解】: 5 | 【予測】: 4 (3.8194895) | OOV: 0/3 | 【本文】: A good service!
【正解】: 5 | 【予測】: 4 (3.6394563) | OOV: 0/4 | 【本文】: Therapy for any soul!
【正解】: 5 | 【予測】: 4 (3.960918) | OOV: 0/2 | 【本文】: Use often
【正解】: 1 | 【予測】: 4 (3.501284) | OOV: 0/4 | 【本文】: Unsure how to subscribe!
【正解】: 1 | 【予測】: 3 (3.3908167) | OOV: 0/1 | 【本文】: N/A
【正解】: 5 | 【予測】: 3 (3.447084) | OOV: 0/3 | 【本文】: great for podcasts!
【正解】: 5 | 【予測】: 4 (3.8359075) | OOV: 0/9 | 【本文】: Enjoy the music choices and categories to choose from!!!!
【正解】: 5 | 【予測】: 4 (3.599819) | OOV: 0/10 | 【本文】: Love the variety and ability to make different play lists
【正解】: 5 | 【予測】: 4 (3.934909) | OOV: 0/8 | 【本文】: I love the selection and ease of use
【正解】: 5 | 【予測】: 3 (3.232489) | OOV: 0/11 | 【本文】: Does exactly what it should. Exactly as described on the tin.
【正解】: 3 | 【予測】: 4 (3.8698606) | OOV: 0/14 | 【本文】: They have a lot of original content but where are all the popular movies?
【正解】: 5 | 【予測】: 4 (3.8722944) | OOV: 0/4 | 【本文】: Its a good app.
【正解】: 5 | 【予測】: 4 (3.8306904) | OOV: 0/3 | 【本文】: Works just fine!
【正解】: 3 | 【予測】: 4 (3.802892) | OOV: 0/2 | 【本文】: it works!
【正解】: 5 | 【予測】: 3 (3.4716072) | OOV: 0/9 | 【本文】: For Fun and For Business, Instagram is the bomb!
【正解】: 5 | 【予測】: 4 (4.0171747) | OOV: 0/3 | 【本文】: This is great!!
【正解】: 5 | 【予測】: 4 (3.9555354) | OOV: 0/5 | 【本文】: quality is not the same
【正解】: 5 | 【予測】: 4 (3.6440198) | OOV: 0/11 | 【本文】: It is awesome the first singing app ge Y 5 stars
【正解】: 5 | 【予測】: 3 (3.447722) | OOV: 0/4 | 【本文】: Love me some Spotify
【正解】: 5 | 【予測】: 4 (3.9957786) | OOV: 0/2 | 【本文】: works great!
【正解】: 5 | 【予測】: 4 (3.967661) | OOV: 0/2 | 【本文】: For kids
【正解】: 5 | 【予測】: 4 (3.967661) | OOV: 0/2 | 【本文】: For kids
【正解】: 5 | 【予測】: 4 (3.967661) | OOV: 0/2 | 【本文】: For kids
【正解】: 5 | 【予測】: 4 (3.967661) | OOV: 0/2 | 【本文】: For kids
【正解】: 5 | 【予測】: 4 (3.967661) | OOV: 0/2 | 【本文】: For kids
【正解】: 5 | 【予測】: 4 (3.701216) | OOV: 0/1 | 【本文】: A
【正解】: 1 | 【予測】: 4 (3.5837128) | OOV: 0/4 | 【本文】: Not for my son
【正解】: 1 | 【予測】: 4 (3.5837128) | OOV: 0/4 | 【本文】: Not for my son
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: Good
【正解】: 5 | 【予測】: 4 (3.8012948) | OOV: 0/1 | 【本文】: Good
【正解】: 5 | 【予測】: 4 (3.6216674) | OOV: 0/1 | 【本文】: Also
【正解】: 5 | 【予測】: 4 (4.0960565) | OOV: 0/4 | 【本文】: My son loves it!
【正解】: 5 | 【予測】: 4 (3.5830264) | OOV: 0/5 | 【本文】: It has helped my son
【正解】: 4 | 【予測】: 4 (3.850713) | OOV: 0/2 | 【本文】: Great app!
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: Love it
【正解】: 5 | 【予測】: 4 (3.6188397) | OOV: 0/3 | 【本文】: Better than Netflix
【正解】: 5 | 【予測】: 4 (3.8210063) | OOV: 0/17 | 【本文】: The best music and podcast app available. It is great that works in my Amazon fire. Thanks.
【正解】: 5 | 【予測】: 4 (3.7251766) | OOV: 0/3 | 【本文】: Worked as expected.
【正解】: 5 | 【予測】: 4 (4.085322) | OOV: 0/2 | 【本文】: Really fun
【正解】: 5 | 【予測】: 4 (3.5548618) | OOV: 0/12 | 【本文】: Has all the music I want would recommend to any music lovers
【正解】: 5 | 【予測】: 4 (3.5775235) | OOV: 0/4 | 【本文】: Very good music provider.
【正解】: 5 | 【予測】: 4 (3.8692715) | OOV: 0/4 | 【本文】: Great selection of music.
【正解】: 5 | 【予測】: 4 (3.7390456) | OOV: 0/3 | 【本文】: great movie selection.
【正解】: 5 | 【予測】: 4 (3.7358248) | OOV: 0/1 | 【本文】: great.
【正解】: 5 | 【予測】: 4 (3.9600422) | OOV: 0/2 | 【本文】: works well.
【正解】: 5 | 【予測】: 4 (3.596854) | OOV: 0/1 | 【本文】: Awesome
【正解】: 5 | 【予測】: 4 (4.131359) | OOV: 0/8 | 【本文】: Was easy to use. Using it for me.
【正解】: 1 | 【予測】: 4 (3.5359192) | OOV: 0/6 | 【本文】: Will not work on my tablet
【正解】: 5 | 【予測】: 4 (3.900854) | OOV: 0/11 | 【本文】: Nice game that is pretty fun to sit and relax with
【正解】: 5 | 【予測】: 4 (4.049555) | OOV: 0/4 | 【本文】: Nice game to play
【正解】: 5 | 【予測】: 4 (4.1614366) | OOV: 0/2 | 【本文】: Fun game
【正解】: 5 | 【予測】: 4 (3.9998724) | OOV: 0/8 | 【本文】: This is a nice game with sweet stuff
【正解】: 5 | 【予測】: 4 (4.109701) | OOV: 0/5 | 【本文】: Nice game sweet side games
【正解】: 5 | 【予測】: 4 (4.1731663) | OOV: 0/4 | 【本文】: Fun cute little game
【正解】: 5 | 【予測】: 4 (4.0495863) | OOV: 0/4 | 【本文】: Fun game to play
【正解】: 5 | 【予測】: 4 (4.151148) | OOV: 0/2 | 【本文】: Nice game
【正解】: 5 | 【予測】: 4 (3.872407) | OOV: 0/10 | 【本文】: Good spot to listen to some of my favorite music
【正解】: 5 | 【予測】: 4 (4.049555) | OOV: 0/4 | 【本文】: Nice game to play
【正解】: 5 | 【予測】: 4 (4.1781993) | OOV: 0/3 | 【本文】: Nice fun game
【正解】: 5 | 【予測】: 4 (4.151148) | OOV: 0/2 | 【本文】: Nice game.
【正解】: 5 | 【予測】: 4 (4.136012) | OOV: 0/2 | 【本文】: Sweet game
【正解】: 5 | 【予測】: 4 (4.136012) | OOV: 0/2 | 【本文】: Sweet game
【正解】: 5 | 【予測】: 4 (4.153121) | OOV: 0/7 | 【本文】: Love this game bingo party. Sweet game
【正解】: 5 | 【予測】: 4 (3.8724558) | OOV: 0/8 | 【本文】: Fun silly game with cute and funny characters
【正解】: 5 | 【予測】: 4 (4.154566) | OOV: 0/3 | 【本文】: Very cute game
【正解】: 5 | 【予測】: 4 (4.1657114) | OOV: 0/3 | 【本文】: Good simple game
【正解】: 5 | 【予測】: 4 (3.72893) | OOV: 0/5 | 【本文】: Nice game with fun rooms.
【正解】: 5 | 【予測】: 4 (4.1517763) | OOV: 0/5 | 【本文】: Very cute and relaxing game.
【正解】: 5 | 【予測】: 4 (3.8794897) | OOV: 0/10 | 【本文】: It lets you win quite a bit, which is awesome.
【正解】: 5 | 【予測】: 4 (3.926173) | OOV: 0/9 | 【本文】: Fun game that is good to pass time with.
【正解】: 5 | 【予測】: 4 (4.137561) | OOV: 0/2 | 【本文】: Cute game.
【正解】: 5 | 【予測】: 4 (3.9338944) | OOV: 0/7 | 【本文】: Awesome app to listen to music on
【正解】: 5 | 【予測】: 4 (3.8724437) | OOV: 0/6 | 【本文】: Helps me find my favorite music
【正解】: 5 | 【予測】: 4 (3.850713) | OOV: 0/2 | 【本文】: Great app
【正解】: 5 | 【予測】: 4 (3.850713) | OOV: 0/2 | 【本文】: Great app
【正解】: 5 | 【予測】: 4 (3.850713) | OOV: 0/2 | 【本文】: Great app
【正解】: 5 | 【予測】: 4 (3.8124516) | OOV: 0/7 | 【本文】: Awesome videos. Worth having prime in itself.
【正解】: 5 | 【予測】: 4 (3.8027816) | OOV: 0/1 | 【本文】: Fun
【正解】: 5 | 【予測】: 3 (3.4383328) | OOV: 0/7 | 【本文】: Clear sound, good video, love the filters
【正解】: 3 | 【予測】: 4 (3.6476986) | OOV: 0/5 | 【本文】: It works on some phones
【正解】: 5 | 【予測】: 4 (4.054062) | OOV: 0/5 | 【本文】: Fun it passes the time
【正解】: 2 | 【予測】: 4 (3.8410132) | OOV: 0/3 | 【本文】: Not very clear
【正解】: 1 | 【予測】: 4 (4.0210123) | OOV: 0/12 | 【本文】: Boring now with new game play this should of been alot better
【正解】: 3 | 【予測】: 4 (4.054068) | OOV: 0/8 | 【本文】: Kind of boring but it passes the time
【正解】: 1 | 【予測】: 4 (3.5564458) | OOV: 0/7 | 【本文】: Not very good ,not enough USA channels
【正解】: 5 | 【予測】: 4 (4.090808) | OOV: 0/2 | 【本文】: WORTH IT!!
【正解】: 5 | 【予測】: 4 (3.8692882) | OOV: 0/4 | 【本文】: I love this app
【正解】: 5 | 【予測】: 4 (3.9431815) | OOV: 0/3 | 【本文】: Easy to use
【正解】: 5 | 【予測】: 4 (3.7826192) | OOV: 0/2 | 【本文】: Great product
【正解】: 5 | 【予測】: 4 (3.9352267) | OOV: 0/4 | 【本文】: wide variety of content
【正解】: 5 | 【予測】: 3 (3.399189) | OOV: 0/5 | 【本文】: AWESOME but I got addicted
【正解】: 1 | 【予測】: 4 (3.5950696) | OOV: 0/26 | 【本文】: Overall great app until my second day with it it would not let me play music. My volume was up all the way and no noise.
【正解】: 5 | 【予測】: 4 (4.005233) | OOV: 0/14 | 【本文】: We love Spotify. We have speakers in every room to enjoy it each day
【正解】: 5 | 【予測】: 4 (3.711899) | OOV: 0/18 | 【本文】: It is so good this is why I think it is so good it has so many songs
【正解】: 5 | 【予測】: 4 (4.030738) | OOV: 0/4 | 【本文】: Spotify is THE BEST.
【正解】: 5 | 【予測】: 4 (3.7185252) | OOV: 0/12 | 【本文】: If you know what date of birth works type it in comments
【正解】: 5 | 【予測】: 4 (3.8725271) | OOV: 0/9 | 【本文】: Easy to find and sort all your favorite music
【正解】: 5 | 【予測】: 4 (4.15602) | OOV: 0/2 | 【本文】: Great game
【正解】: 5 | 【予測】: 4 (3.9791133) | OOV: 0/13 | 【本文】: This game is fun awesome and it is really good for pool players
【正解】: 5 | 【予測】: 4 (3.8032258) | OOV: 0/2 | 【本文】: Awesome lol
【正解】: 5 | 【予測】: 4 (3.8032258) | OOV: 0/2 | 【本文】: Awesome lol
【正解】: 5 | 【予測】: 4 (3.7151897) | OOV: 0/17 | 【本文】: This game is great for kids! Really all ages! There are lots of levels that are challenging
【正解】: 4 | 【予測】: 4 (3.8412044) | OOV: 0/2 | 【本文】: Music app
【正解】: 5 | 【予測】: 4 (4.098873) | OOV: 0/2 | 【本文】: Love it
【正解】: 5 | 【予測】: 4 (3.9746046) | OOV: 0/5 | 【本文】: Best help for everyday life
【正解】: 5 | 【予測】: 4 (3.9683719) | OOV: 0/10 | 【本文】: Works the way it should, lower price would be nice.
【正解】: 5 | 【予測】: 4 (4.1175785) | OOV: 0/6 | 【本文】: I love it I love it
【正解】: 5 | 【予測】: 4 (3.9439843) | OOV: 0/6 | 【本文】: Free music and simple to use!
【正解】: 3 | 【予測】: 4 (3.6429112) | OOV: 0/11 | 【本文】: I love the app but I wish there were less ads.
【正解】: 5 | 【予測】: 4 (4.0902915) | OOV: 0/12 | 【本文】: This app is amazing for my songs and omg just download it
【正解】: 2 | 【予測】: 3 (3.477351) | OOV: 0/11 | 【本文】: Literally listened to 4 ads before it started playing my playlist
【正解】: 1 | 【予測】: 4 (3.6943734) | OOV: 0/2 | 【本文】: Super annoying
【正解】: 5 | 【予測】: 4 (3.7459705) | OOV: 0/7 | 【本文】: I love Designing these homes, fun entertaining.
【正解】: 5 | 【予測】: 4 (4.1537685) | OOV: 0/3 | 【本文】: Super cute game!
【正解】: 5 | 【予測】: 4 (3.8225605) | OOV: 0/4 | 【本文】: Awesome variety and sound
【正解】: 5 | 【予測】: 4 (4.094248) | OOV: 0/4 | 【本文】: It was very fun
【正解】: 5 | 【予測】: 4 (3.9680204) | OOV: 0/4 | 【本文】: This game was amazing
